ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Category,OriginalOrder
2011-01-14,80.87893087989018,-573.0155920937825,668.991909384246,80.87893087989018,80.87893087989018,-25.50593199536789,-25.50593199536789,-25.50593199536789,48.30087116228983,48.30087116228983,48.30087116228983,-73.80680315765773,-73.80680315765773,-73.80680315765773,0.0,0.0,0.0,55.37299888452229,Office Supplies,30.0
2011-01-14,80.87893087989018,-573.0155920937825,668.991909384246,80.87893087989018,80.87893087989018,-25.50593199536789,-25.50593199536789,-25.50593199536789,48.30087116228983,48.30087116228983,48.30087116228983,-73.80680315765773,-73.80680315765773,-73.80680315765773,0.0,0.0,0.0,55.37299888452229,Technology,31.0
2011-01-15,80.9800283678792,-657.1059948370878,629.3685355126952,80.9800283678792,80.9800283678792,-67.83024300971228,-67.83024300971228,-67.83024300971228,5.199835874652037,5.199835874652037,5.199835874652037,-73.03007888436431,-73.03007888436431,-73.03007888436431,0.0,0.0,0.0,13.149785358166923,Furniture,32.0
2011-01-16,81.08112585586822,-670.8183351865111,642.0970946946835,81.08112585586822,81.08112585586822,-120.17224893169268,-120.17224893169268,-120.17224893169268,-49.0031643458406,-49.0031643458406,-49.0031643458406,-71.16908458585209,-71.16908458585209,-71.16908458585209,0.0,0.0,0.0,-39.091123075824456,Technology,33.0
2011-01-17,81.18222334385725,-650.3314750217083,678.7438928672058,81.18222334385725,81.18222334385725,-71.89965493472792,-71.89965493472792,-71.89965493472792,-3.592597166834491,-3.592597166834491,-3.592597166834491,-68.30705776789343,-68.30705776789343,-68.30705776789343,0.0,0.0,0.0,9.282568409129325,Furniture,34.0
2011-01-17,81.18222334385725,-650.3314750217083,678.7438928672058,81.18222334385725,81.18222334385725,-71.89965493472792,-71.89965493472792,-71.89965493472792,-3.592597166834491,-3.592597166834491,-3.592597166834491,-68.30705776789343,-68.30705776789343,-68.30705776789343,0.0,0.0,0.0,9.282568409129325,Office Supplies,35.0
2011-01-17,81.18222334385725,-650.3314750217083,678.7438928672058,81.18222334385725,81.18222334385725,-71.89965493472792,-71.89965493472792,-71.89965493472792,-3.592597166834491,-3.592597166834491,-3.592597166834491,-68.30705776789343,-68.30705776789343,-68.30705776789343,0.0,0.0,0.0,9.282568409129325,Office Supplies,36.0
2011-01-17,81.18222334385725,-650.3314750217083,678.7438928672058,81.18222334385725,81.18222334385725,-71.89965493472792,-71.89965493472792,-71.89965493472792,-3.592597166834491,-3.592597166834491,-3.592597166834491,-68.30705776789343,-68.30705776789343,-68.30705776789343,0.0,0.0,0.0,9.282568409129325,Technology,37.0
2011-01-19,81.38441831983529,-629.6812412725932,616.1972284862921,81.38441831983529,81.38441831983529,-70.92921405944962,-70.92921405944962,-70.92921405944962,-10.91525140814756,-10.91525140814756,-10.91525140814756,-60.013962651302045,-60.013962651302045,-60.013962651302045,0.0,0.0,0.0,10.45520426038567,Office Supplies,38.0
2011-01-20,81.4855158078243,-621.4588754492037,662.9034025135167,81.4855158078243,81.4855158078243,-56.6285347340976,-56.6285347340976,-56.6285347340976,-1.7843616000264702,-1.7843616000264702,-1.7843616000264702,-54.84417313407113,-54.84417313407113,-54.84417313407113,0.0,0.0,0.0,24.8569810737267,Furniture,39.0
2011-01-20,81.4855158078243,-621.4588754492037,662.9034025135167,81.4855158078243,81.4855158078243,-56.6285347340976,-56.6285347340976,-56.6285347340976,-1.7843616000264702,-1.7843616000264702,-1.7843616000264702,-54.84417313407113,-54.84417313407113,-54.84417313407113,0.0,0.0,0.0,24.8569810737267,Office Supplies,40.0
2011-01-20,81.4855158078243,-621.4588754492037,662.9034025135167,81.4855158078243,81.4855158078243,-56.6285347340976,-56.6285347340976,-56.6285347340976,-1.7843616000264702,-1.7843616000264702,-1.7843616000264702,-54.84417313407113,-54.84417313407113,-54.84417313407113,0.0,0.0,0.0,24.8569810737267,Office Supplies,41.0
2011-01-20,81.4855158078243,-621.4588754492037,662.9034025135167,81.4855158078243,81.4855158078243,-56.6285347340976,-56.6285347340976,-56.6285347340976,-1.7843616000264702,-1.7843616000264702,-1.7843616000264702,-54.84417313407113,-54.84417313407113,-54.84417313407113,0.0,0.0,0.0,24.8569810737267,Office Supplies,42.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Furniture,43.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Furniture,44.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Furniture,45.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Furniture,46.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Furniture,47.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Office Supplies,48.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Office Supplies,49.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Office Supplies,50.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Office Supplies,51.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Office Supplies,52.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Office Supplies,53.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Office Supplies,54.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Office Supplies,55.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Office Supplies,56.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Office Supplies,57.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Office Supplies,58.0
2011-01-21,81.58661329581331,-538.3052905550397,739.1854696943361,81.58661329581331,81.58661329581331,-0.8898993141376588,-0.8898993141376588,-0.8898993141376588,48.30087116228752,48.30087116228752,48.30087116228752,-49.19077047642518,-49.19077047642518,-49.19077047642518,0.0,0.0,0.0,80.69671398167564,Technology,59.0
2011-01-22,81.68771078380233,-594.6035248144294,704.3361942345291,81.68771078380233,81.68771078380233,-38.016637798862824,-38.016637798862824,-38.016637798862824,5.199835874605823,5.199835874605823,5.199835874605823,-43.21647367346864,-43.21647367346864,-43.21647367346864,0.0,0.0,0.0,43.67107298493951,Furniture,60.0
2011-01-24,81.88990575978038,-587.0082108017199,651.559267255218,81.88990575978038,81.88990575978038,-34.580499139920086,-34.580499139920086,-34.580499139920086,-3.5925971669973005,-3.5925971669973005,-3.5925971669973005,-30.98790197292279,-30.98790197292279,-30.98790197292279,0.0,0.0,0.0,47.30940661986029,Office Supplies,61.0
2011-01-24,81.88990575978038,-587.0082108017199,651.559267255218,81.88990575978038,81.88990575978038,-34.580499139920086,-34.580499139920086,-34.580499139920086,-3.5925971669973005,-3.5925971669973005,-3.5925971669973005,-30.98790197292279,-30.98790197292279,-30.98790197292279,0.0,0.0,0.0,47.30940661986029,Office Supplies,62.0
2011-01-27,82.19319822374743,-594.9215037247153,735.0282446809856,82.19319822374743,82.19319822374743,-16.304416684701472,-16.304416684701472,-16.304416684701472,-1.784361600007944,-1.784361600007944,-1.784361600007944,-14.52005508469353,-14.52005508469353,-14.52005508469353,0.0,0.0,0.0,65.88878153904597,Furniture,63.0
2011-01-27,82.19319822374743,-594.9215037247153,735.0282446809856,82.19319822374743,82.19319822374743,-16.304416684701472,-16.304416684701472,-16.304416684701472,-1.784361600007944,-1.784361600007944,-1.784361600007944,-14.52005508469353,-14.52005508469353,-14.52005508469353,0.0,0.0,0.0,65.88878153904597,Furniture,64.0
2011-01-27,82.19319822374743,-594.9215037247153,735.0282446809856,82.19319822374743,82.19319822374743,-16.304416684701472,-16.304416684701472,-16.304416684701472,-1.784361600007944,-1.784361600007944,-1.784361600007944,-14.52005508469353,-14.52005508469353,-14.52005508469353,0.0,0.0,0.0,65.88878153904597,Furniture,65.0
2011-01-27,82.19319822374743,-594.9215037247153,735.0282446809856,82.19319822374743,82.19319822374743,-16.304416684701472,-16.304416684701472,-16.304416684701472,-1.784361600007944,-1.784361600007944,-1.784361600007944,-14.52005508469353,-14.52005508469353,-14.52005508469353,0.0,0.0,0.0,65.88878153904597,Office Supplies,66.0
2011-01-27,82.19319822374743,-594.9215037247153,735.0282446809856,82.19319822374743,82.19319822374743,-16.304416684701472,-16.304416684701472,-16.304416684701472,-1.784361600007944,-1.784361600007944,-1.784361600007944,-14.52005508469353,-14.52005508469353,-14.52005508469353,0.0,0.0,0.0,65.88878153904597,Office Supplies,67.0
2011-01-27,82.19319822374743,-594.9215037247153,735.0282446809856,82.19319822374743,82.19319822374743,-16.304416684701472,-16.304416684701472,-16.304416684701472,-1.784361600007944,-1.784361600007944,-1.784361600007944,-14.52005508469353,-14.52005508469353,-14.52005508469353,0.0,0.0,0.0,65.88878153904597,Office Supplies,68.0
2011-01-27,82.19319822374743,-594.9215037247153,735.0282446809856,82.19319822374743,82.19319822374743,-16.304416684701472,-16.304416684701472,-16.304416684701472,-1.784361600007944,-1.784361600007944,-1.784361600007944,-14.52005508469353,-14.52005508469353,-14.52005508469353,0.0,0.0,0.0,65.88878153904597,Office Supplies,69.0
2011-01-27,82.19319822374743,-594.9215037247153,735.0282446809856,82.19319822374743,82.19319822374743,-16.304416684701472,-16.304416684701472,-16.304416684701472,-1.784361600007944,-1.784361600007944,-1.784361600007944,-14.52005508469353,-14.52005508469353,-14.52005508469353,0.0,0.0,0.0,65.88878153904597,Technology,70.0
2011-01-27,82.19319822374743,-594.9215037247153,735.0282446809856,82.19319822374743,82.19319822374743,-16.304416684701472,-16.304416684701472,-16.304416684701472,-1.784361600007944,-1.784361600007944,-1.784361600007944,-14.52005508469353,-14.52005508469353,-14.52005508469353,0.0,0.0,0.0,65.88878153904597,Technology,71.0
2011-01-28,82.29429571173644,-487.7937193108347,813.3926049358568,82.29429571173644,82.29429571173644,38.12096325157981,38.12096325157981,38.12096325157981,48.300871162322224,48.300871162322224,48.300871162322224,-10.179907910742415,-10.179907910742415,-10.179907910742415,0.0,0.0,0.0,120.41525896331625,Furniture,72.0
2011-01-28,82.29429571173644,-487.7937193108347,813.3926049358568,82.29429571173644,82.29429571173644,38.12096325157981,38.12096325157981,38.12096325157981,48.300871162322224,48.300871162322224,48.300871162322224,-10.179907910742415,-10.179907910742415,-10.179907910742415,0.0,0.0,0.0,120.41525896331625,Office Supplies,73.0
2011-01-28,82.29429571173644,-487.7937193108347,813.3926049358568,82.29429571173644,82.29429571173644,38.12096325157981,38.12096325157981,38.12096325157981,48.300871162322224,48.300871162322224,48.300871162322224,-10.179907910742415,-10.179907910742415,-10.179907910742415,0.0,0.0,0.0,120.41525896331625,Office Supplies,74.0
2011-01-29,82.39539319972546,-554.1233916794671,719.6009468426445,82.39539319972546,82.39539319972546,-1.452483236248906,-1.452483236248906,-1.452483236248906,5.199835874559613,5.199835874559613,5.199835874559613,-6.652319110808519,-6.652319110808519,-6.652319110808519,0.0,0.0,0.0,80.94290996347655,Office Supplies,75.0
2011-01-31,82.5975881757035,-620.6927505971481,764.5191847047362,82.5975881757035,82.5975881757035,-6.079080740088816,-6.079080740088816,-6.079080740088816,-3.5925971669714243,-3.5925971669714243,-3.5925971669714243,-2.486483573117392,-2.486483573117392,-2.486483573117392,0.0,0.0,0.0,76.5185074356147,Office Supplies,76.0
2011-01-31,82.5975881757035,-620.6927505971481,764.5191847047362,82.5975881757035,82.5975881757035,-6.079080740088816,-6.079080740088816,-6.079080740088816,-3.5925971669714243,-3.5925971669714243,-3.5925971669714243,-2.486483573117392,-2.486483573117392,-2.486483573117392,0.0,0.0,0.0,76.5185074356147,Office Supplies,77.0
2011-02-01,82.69868566369253,-561.6939803792283,741.1418053316268,82.69868566369253,82.69868566369253,9.774429933089067,9.774429933089067,9.774429933089067,11.794667484065611,11.794667484065611,11.794667484065611,-2.0202375509765433,-2.0202375509765433,-2.0202375509765433,0.0,0.0,0.0,92.4731155967816,Furniture,78.0
2011-02-02,82.79978315168154,-560.2063852715828,697.9003415310187,82.79978315168154,82.79978315168154,-13.621468521609401,-13.621468521609401,-13.621468521609401,-10.915251408188618,-10.915251408188618,-10.915251408188618,-2.7062171134207835,-2.7062171134207835,-2.7062171134207835,0.0,0.0,0.0,69.17831463007214,Technology,79.0
2011-02-03,82.90088063967056,-520.4652766253034,728.4749201617221,82.90088063967056,82.90088063967056,-6.352065725248156,-6.352065725248156,-6.352065725248156,-1.7843616000160687,-1.7843616000160687,-1.7843616000160687,-4.567704125232089,-4.567704125232089,-4.567704125232089,0.0,0.0,0.0,76.54881491442241,Office Supplies,80.0
2011-02-03,82.90088063967056,-520.4652766253034,728.4749201617221,82.90088063967056,82.90088063967056,-6.352065725248156,-6.352065725248156,-6.352065725248156,-1.7843616000160687,-1.7843616000160687,-1.7843616000160687,-4.567704125232089,-4.567704125232089,-4.567704125232089,0.0,0.0,0.0,76.54881491442241,Office Supplies,81.0
2011-02-03,82.90088063967056,-520.4652766253034,728.4749201617221,82.90088063967056,82.90088063967056,-6.352065725248156,-6.352065725248156,-6.352065725248156,-1.7843616000160687,-1.7843616000160687,-1.7843616000160687,-4.567704125232089,-4.567704125232089,-4.567704125232089,0.0,0.0,0.0,76.54881491442241,Technology,82.0
2011-02-04,83.00197812765957,-520.5329212013528,779.9249665714867,83.00197812765957,83.00197812765957,40.70007668645997,40.70007668645997,40.70007668645997,48.300871162266056,48.300871162266056,48.300871162266056,-7.600794475806084,-7.600794475806084,-7.600794475806084,0.0,0.0,0.0,123.70205481411955,Office Supplies,83.0
2011-02-04,83.00197812765957,-520.5329212013528,779.9249665714867,83.00197812765957,83.00197812765957,40.70007668645997,40.70007668645997,40.70007668645997,48.300871162266056,48.300871162266056,48.300871162266056,-7.600794475806084,-7.600794475806084,-7.600794475806084,0.0,0.0,0.0,123.70205481411955,Office Supplies,84.0
2011-02-05,83.10307561564859,-591.183499101656,728.5581585655125,83.10307561564859,83.10307561564859,-6.574284734908014,-6.574284734908014,-6.574284734908014,5.199835874626177,5.199835874626177,5.199835874626177,-11.77412060953419,-11.77412060953419,-11.77412060953419,0.0,0.0,0.0,76.52879088074057,Office Supplies,85.0
