ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Category,OriginalOrder
2011-01-21,844.9662261407068,-1173.6803874304512,2461.012907630517,844.9662261407068,844.9662261407068,-125.06952547182665,-125.06952547182665,-125.06952547182665,220.46651335695324,220.46651335695324,220.46651335695324,-345.5360388287799,-345.5360388287799,-345.5360388287799,0.0,0.0,0.0,719.8967006688802,Furniture,47.0
2011-01-21,844.9662261407068,-1173.6803874304512,2461.012907630517,844.9662261407068,844.9662261407068,-125.06952547182665,-125.06952547182665,-125.06952547182665,220.46651335695324,220.46651335695324,220.46651335695324,-345.5360388287799,-345.5360388287799,-345.5360388287799,0.0,0.0,0.0,719.8967006688802,Office Supplies,48.0
2011-01-21,844.9662261407068,-1173.6803874304512,2461.012907630517,844.9662261407068,844.9662261407068,-125.06952547182665,-125.06952547182665,-125.06952547182665,220.46651335695324,220.46651335695324,220.46651335695324,-345.5360388287799,-345.5360388287799,-345.5360388287799,0.0,0.0,0.0,719.8967006688802,Office Supplies,49.0
2011-01-21,844.9662261407068,-1173.6803874304512,2461.012907630517,844.9662261407068,844.9662261407068,-125.06952547182665,-125.06952547182665,-125.06952547182665,220.46651335695324,220.46651335695324,220.46651335695324,-345.5360388287799,-345.5360388287799,-345.5360388287799,0.0,0.0,0.0,719.8967006688802,Office Supplies,50.0
2011-01-21,844.9662261407068,-1173.6803874304512,2461.012907630517,844.9662261407068,844.9662261407068,-125.06952547182665,-125.06952547182665,-125.06952547182665,220.46651335695324,220.46651335695324,220.46651335695324,-345.5360388287799,-345.5360388287799,-345.5360388287799,0.0,0.0,0.0,719.8967006688802,Office Supplies,51.0
2011-01-21,844.9662261407068,-1173.6803874304512,2461.012907630517,844.9662261407068,844.9662261407068,-125.06952547182665,-125.06952547182665,-125.06952547182665,220.46651335695324,220.46651335695324,220.46651335695324,-345.5360388287799,-345.5360388287799,-345.5360388287799,0.0,0.0,0.0,719.8967006688802,Office Supplies,52.0
2011-01-21,844.9662261407068,-1173.6803874304512,2461.012907630517,844.9662261407068,844.9662261407068,-125.06952547182665,-125.06952547182665,-125.06952547182665,220.46651335695324,220.46651335695324,220.46651335695324,-345.5360388287799,-345.5360388287799,-345.5360388287799,0.0,0.0,0.0,719.8967006688802,Office Supplies,53.0
2011-01-21,844.9662261407068,-1173.6803874304512,2461.012907630517,844.9662261407068,844.9662261407068,-125.06952547182665,-125.06952547182665,-125.06952547182665,220.46651335695324,220.46651335695324,220.46651335695324,-345.5360388287799,-345.5360388287799,-345.5360388287799,0.0,0.0,0.0,719.8967006688802,Office Supplies,54.0
2011-01-21,844.9662261407068,-1173.6803874304512,2461.012907630517,844.9662261407068,844.9662261407068,-125.06952547182665,-125.06952547182665,-125.06952547182665,220.46651335695324,220.46651335695324,220.46651335695324,-345.5360388287799,-345.5360388287799,-345.5360388287799,0.0,0.0,0.0,719.8967006688802,Office Supplies,55.0
2011-01-21,844.9662261407068,-1173.6803874304512,2461.012907630517,844.9662261407068,844.9662261407068,-125.06952547182665,-125.06952547182665,-125.06952547182665,220.46651335695324,220.46651335695324,220.46651335695324,-345.5360388287799,-345.5360388287799,-345.5360388287799,0.0,0.0,0.0,719.8967006688802,Office Supplies,56.0
2011-01-21,844.9662261407068,-1173.6803874304512,2461.012907630517,844.9662261407068,844.9662261407068,-125.06952547182665,-125.06952547182665,-125.06952547182665,220.46651335695324,220.46651335695324,220.46651335695324,-345.5360388287799,-345.5360388287799,-345.5360388287799,0.0,0.0,0.0,719.8967006688802,Office Supplies,57.0
2011-01-21,844.9662261407068,-1173.6803874304512,2461.012907630517,844.9662261407068,844.9662261407068,-125.06952547182665,-125.06952547182665,-125.06952547182665,220.46651335695324,220.46651335695324,220.46651335695324,-345.5360388287799,-345.5360388287799,-345.5360388287799,0.0,0.0,0.0,719.8967006688802,Office Supplies,58.0
2011-01-21,844.9662261407068,-1173.6803874304512,2461.012907630517,844.9662261407068,844.9662261407068,-125.06952547182665,-125.06952547182665,-125.06952547182665,220.46651335695324,220.46651335695324,220.46651335695324,-345.5360388287799,-345.5360388287799,-345.5360388287799,0.0,0.0,0.0,719.8967006688802,Technology,59.0
2011-01-22,845.0823970548662,-1323.7062530289545,2123.1822485300017,845.0823970548662,845.0823970548662,-519.4257831642483,-519.4257831642483,-519.4257831642483,-187.04553592753564,-187.04553592753564,-187.04553592753564,-332.3802472367126,-332.3802472367126,-332.3802472367126,0.0,0.0,0.0,325.6566138906179,Furniture,60.0
2011-01-24,845.3147388831846,-1169.513468024273,2386.3233688709784,845.3147388831846,845.3147388831846,-212.80988552334142,-212.80988552334142,-212.80988552334142,93.55777684393752,93.55777684393752,93.55777684393752,-306.36766236727897,-306.36766236727897,-306.36766236727897,0.0,0.0,0.0,632.5048533598432,Office Supplies,61.0
2011-01-24,845.3147388831846,-1169.513468024273,2386.3233688709784,845.3147388831846,845.3147388831846,-212.80988552334142,-212.80988552334142,-212.80988552334142,93.55777684393752,93.55777684393752,93.55777684393752,-306.36766236727897,-306.36766236727897,-306.36766236727897,0.0,0.0,0.0,632.5048533598432,Office Supplies,62.0
2011-01-27,845.6632516256624,-885.8488850719285,2551.447807124841,845.6632516256624,845.6632516256624,-59.21900763124553,-59.21900763124553,-59.21900763124553,217.8615295996559,217.8615295996559,217.8615295996559,-277.0805372309015,-277.0805372309015,-277.0805372309015,0.0,0.0,0.0,786.4442439944169,Furniture,63.0
2011-01-27,845.6632516256624,-885.8488850719285,2551.447807124841,845.6632516256624,845.6632516256624,-59.21900763124553,-59.21900763124553,-59.21900763124553,217.8615295996559,217.8615295996559,217.8615295996559,-277.0805372309015,-277.0805372309015,-277.0805372309015,0.0,0.0,0.0,786.4442439944169,Furniture,64.0
2011-01-27,845.6632516256624,-885.8488850719285,2551.447807124841,845.6632516256624,845.6632516256624,-59.21900763124553,-59.21900763124553,-59.21900763124553,217.8615295996559,217.8615295996559,217.8615295996559,-277.0805372309015,-277.0805372309015,-277.0805372309015,0.0,0.0,0.0,786.4442439944169,Furniture,65.0
2011-01-27,845.6632516256624,-885.8488850719285,2551.447807124841,845.6632516256624,845.6632516256624,-59.21900763124553,-59.21900763124553,-59.21900763124553,217.8615295996559,217.8615295996559,217.8615295996559,-277.0805372309015,-277.0805372309015,-277.0805372309015,0.0,0.0,0.0,786.4442439944169,Office Supplies,66.0
2011-01-27,845.6632516256624,-885.8488850719285,2551.447807124841,845.6632516256624,845.6632516256624,-59.21900763124553,-59.21900763124553,-59.21900763124553,217.8615295996559,217.8615295996559,217.8615295996559,-277.0805372309015,-277.0805372309015,-277.0805372309015,0.0,0.0,0.0,786.4442439944169,Office Supplies,67.0
2011-01-27,845.6632516256624,-885.8488850719285,2551.447807124841,845.6632516256624,845.6632516256624,-59.21900763124553,-59.21900763124553,-59.21900763124553,217.8615295996559,217.8615295996559,217.8615295996559,-277.0805372309015,-277.0805372309015,-277.0805372309015,0.0,0.0,0.0,786.4442439944169,Office Supplies,68.0
2011-01-27,845.6632516256624,-885.8488850719285,2551.447807124841,845.6632516256624,845.6632516256624,-59.21900763124553,-59.21900763124553,-59.21900763124553,217.8615295996559,217.8615295996559,217.8615295996559,-277.0805372309015,-277.0805372309015,-277.0805372309015,0.0,0.0,0.0,786.4442439944169,Office Supplies,69.0
2011-01-27,845.6632516256624,-885.8488850719285,2551.447807124841,845.6632516256624,845.6632516256624,-59.21900763124553,-59.21900763124553,-59.21900763124553,217.8615295996559,217.8615295996559,217.8615295996559,-277.0805372309015,-277.0805372309015,-277.0805372309015,0.0,0.0,0.0,786.4442439944169,Technology,70.0
2011-01-27,845.6632516256624,-885.8488850719285,2551.447807124841,845.6632516256624,845.6632516256624,-59.21900763124553,-59.21900763124553,-59.21900763124553,217.8615295996559,217.8615295996559,217.8615295996559,-277.0805372309015,-277.0805372309015,-277.0805372309015,0.0,0.0,0.0,786.4442439944169,Technology,71.0
2011-01-28,845.7794225398216,-903.5746919392799,2487.232303066822,845.7794225398216,845.7794225398216,-51.5473728454426,-51.5473728454426,-51.5473728454426,220.46651335693875,220.46651335693875,220.46651335693875,-272.01388620238134,-272.01388620238134,-272.01388620238134,0.0,0.0,0.0,794.2320496943789,Furniture,72.0
2011-01-28,845.7794225398216,-903.5746919392799,2487.232303066822,845.7794225398216,845.7794225398216,-51.5473728454426,-51.5473728454426,-51.5473728454426,220.46651335693875,220.46651335693875,220.46651335693875,-272.01388620238134,-272.01388620238134,-272.01388620238134,0.0,0.0,0.0,794.2320496943789,Office Supplies,73.0
2011-01-28,845.7794225398216,-903.5746919392799,2487.232303066822,845.7794225398216,845.7794225398216,-51.5473728454426,-51.5473728454426,-51.5473728454426,220.46651335693875,220.46651335693875,220.46651335693875,-272.01388620238134,-272.01388620238134,-272.01388620238134,0.0,0.0,0.0,794.2320496943789,Office Supplies,74.0
2011-01-29,845.8955934539807,-1297.38685008303,2083.2092713337133,845.8955934539807,845.8955934539807,-457.02472703103876,-457.02472703103876,-457.02472703103876,-187.04553592801219,-187.04553592801219,-187.04553592801219,-269.97919110302655,-269.97919110302655,-269.97919110302655,0.0,0.0,0.0,388.87086642294196,Office Supplies,75.0
2011-01-31,846.1279352822992,-1032.949035412474,2401.631002074618,846.1279352822992,846.1279352822992,-182.47764461581585,-182.47764461581585,-182.47764461581585,93.55777684472646,93.55777684472646,93.55777684472646,-276.0354214605423,-276.0354214605423,-276.0354214605423,0.0,0.0,0.0,663.6502906664833,Office Supplies,76.0
2011-01-31,846.1279352822992,-1032.949035412474,2401.631002074618,846.1279352822992,846.1279352822992,-182.47764461581585,-182.47764461581585,-182.47764461581585,93.55777684472646,93.55777684472646,93.55777684472646,-276.0354214605423,-276.0354214605423,-276.0354214605423,0.0,0.0,0.0,663.6502906664833,Office Supplies,77.0
2011-02-01,846.2441061964586,-885.4758903875402,2527.5884084162212,846.2441061964586,846.2441061964586,-34.8387066378955,-34.8387066378955,-34.8387066378955,249.5485425926819,249.5485425926819,249.5485425926819,-284.3872492305774,-284.3872492305774,-284.3872492305774,0.0,0.0,0.0,811.4053995585631,Furniture,78.0
2011-02-02,846.3602771106177,-1210.3809913800171,2270.7117760269125,846.3602771106177,846.3602771106177,-315.2809986503786,-315.2809986503786,-315.2809986503786,-18.998592519164525,-18.998592519164525,-18.998592519164525,-296.2824061312141,-296.2824061312141,-296.2824061312141,0.0,0.0,0.0,531.0792784602392,Technology,79.0
2011-02-03,846.4764480247769,-946.0338527086822,2419.4986364227975,846.4764480247769,846.4764480247769,-93.717064719473,-93.717064719473,-93.717064719473,217.86152960016304,217.86152960016304,217.86152960016304,-311.57859431963607,-311.57859431963607,-311.57859431963607,0.0,0.0,0.0,752.7593833053039,Office Supplies,80.0
2011-02-03,846.4764480247769,-946.0338527086822,2419.4986364227975,846.4764480247769,846.4764480247769,-93.717064719473,-93.717064719473,-93.717064719473,217.86152960016304,217.86152960016304,217.86152960016304,-311.57859431963607,-311.57859431963607,-311.57859431963607,0.0,0.0,0.0,752.7593833053039,Office Supplies,81.0
2011-02-03,846.4764480247769,-946.0338527086822,2419.4986364227975,846.4764480247769,846.4764480247769,-93.717064719473,-93.717064719473,-93.717064719473,217.86152960016304,217.86152960016304,217.86152960016304,-311.57859431963607,-311.57859431963607,-311.57859431963607,0.0,0.0,0.0,752.7593833053039,Technology,82.0
2011-02-04,846.5926189389361,-864.6046948958381,2439.9663529703275,846.5926189389361,846.5926189389361,-109.55805787956632,-109.55805787956632,-109.55805787956632,220.46651335699246,220.46651335699246,220.46651335699246,-330.0245712365588,-330.0245712365588,-330.0245712365588,0.0,0.0,0.0,737.0345610593697,Office Supplies,83.0
2011-02-04,846.5926189389361,-864.6046948958381,2439.9663529703275,846.5926189389361,846.5926189389361,-109.55805787956632,-109.55805787956632,-109.55805787956632,220.46651335699246,220.46651335699246,220.46651335699246,-330.0245712365588,-330.0245712365588,-330.0245712365588,0.0,0.0,0.0,737.0345610593697,Office Supplies,84.0
2011-02-05,846.7087898530954,-1356.3445599018196,2004.4391061037184,846.7087898530954,846.7087898530954,-538.3101344856921,-538.3101344856921,-538.3101344856921,-187.0455359271658,-187.0455359271658,-187.0455359271658,-351.2645985585262,-351.2645985585262,-351.2645985585262,0.0,0.0,0.0,308.3986553674033,Office Supplies,85.0
2011-02-05,846.7087898530954,-1356.3445599018196,2004.4391061037184,846.7087898530954,846.7087898530954,-538.3101344856921,-538.3101344856921,-538.3101344856921,-187.0455359271658,-187.0455359271658,-187.0455359271658,-351.2645985585262,-351.2645985585262,-351.2645985585262,0.0,0.0,0.0,308.3986553674033,Office Supplies,86.0
